en_sentence	fa_sentence	translation	variety	county	orthography	translator
for the first time nervously, where he was concerned.	برای نخستین بار در برابر کلاید عصبی شده بود.	اَوَلَه دَفَه کلایدی وَر عصبی آبا.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
dined there, drank a bottle of wine	ناهار را در آنجا صرف کرد و یک شیشه شراب خورد	ناهاری ها کا هردِشَه و ای شیشَه شراب هردِشَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I realized that I had been about to attack him.	متوجه شدم که نزدیک بوده به او حمله کنم.	زونوختِمَه که نِزِکا اَی ویترَکیم.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I was there when the ol' man died.	وقتی که اون پیرمرده مرد من اونجا بودم	وقتی اَ پیرَه مِردَک مَردِشَه از ها مَندیما	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
then stopped, very suddenly	هرمیون حرفش را نیمه تمام گذاشت	هرمیون اِشتَه لوئَه نیمَه نوشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the dwarf was pardoned at my desire.	کوتوله را به خواهش من بخشیدند.	اَ کِتَه شون چِمِه واسی بَخشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
she has sent her here to be healed	حالا او را به اینجا فرستاده که شفا پیدا کند	اَی یا ویسیا کَردَشَه که رِچ آبو	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I didn't like to think of myself having to hide.	دوست نداشتم فکر کنم که باید مخفی شوم.	نپیما فیک بِکَریم بی جیخِس بیگِرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
still I hesitated to wake him	اما من نخواستم او را بیدار نمایم.	ولی از نِپیمَه اَی بیزاوِنِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but the wine and cheese were being consumed rapaciously.	اما شراب و پنیر به سرعت در حال تمام شدن بود.	ولی شراب و پنیر کِرَه تَمون آبی.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I inhaled once and then nodded again.	نفس کشیدم و دوباره سرم را تکان دادم.	نفس کَشِمَه و هَنی چِمِه سَری تَکون دومَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I didn't answer right away, and she didn't push it.	من همان لحظه جواب ندادم و او نیز پافشاری نکرد.	از هَسَتَه جواب نِدومَه و اَو نی اصرار نِکَردِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
which waits only your approbation to be acted upon.	فقط منتظریم شما موافقت کنید تا اجرا کنیم.	فقط مَندیمونَه شِمَه قبول بِکَرَن دا اَمَه بِکَرَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he had forgotten she was dead	فراموش کرده بود که لیزا مرده است	ویر بَردَشا که لیزا مَردَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he saw all he needed to know.	هر چه را که لازم بود درک کرد.	هر چی لازیما فَمِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
got up from his chair and began pacing up and down the room.	برخاست و در اتاق به قدم زدن پرداخت.	ایشتَه و اتاقی کا را شَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
again extended her hand	آهسته پیش آمده و دستش را دراز کرد	آروم پیش اومَه و اِشتَه بالی دراز آکَردِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I owe him that	این تنها کاریه که می تونم به راش بکنم.	اِم تنها کاریَه که شام اَی را بِکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
slammed the door behind him	در را به شدت پشت سر خود بست	بَری محکم اِشتَه پِشتَه سَر دَبَستِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
told him to come near the table	به او گفت که به کنار میز بیاید	اَینَه واتِشَه که میزی وَر بوئا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
one after another, to the beach	پشت سر همدیگر به سوی ساحلی حرکت کردیم.	یِندی پِشت ساحلی وَر شیمونَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I am not even faintly like a rose.	من حتی شباهت ضعیفی هم به گل سرخ ندارم.	از ایتِه نی سِرَه گلی نِمونوم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
their heads were close together	سرهایشان را به هم نزدیک کرده بودند	اِشتَه سرون شون یَندینَه نِزِک آکَردَشونا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but a woman' s shout stopped them dead	با صدای فریاد زنی یک مرتبه ساکت شدند.	ایگلَه یِنَکی زاهارینَه هَئیدَفَه ساکت آبینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
your return will delight us all.	برگشتن شما مایه دل خوشی همهء ما خواهد بود.	شِمِه آگَردِن چَِمَه دیل خوشیَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I hitched my hat back a bit to get the kind of balmy feeling of the air against my forehead.	کلاهم را عقب زدم و نسیمی به پیشانیم خورد.	چِمِه کِلا پَس ژَندِمَه و نَرمَه بادَتِئی چِمِه پیشنو گینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
that they were all close together,	او گفت که همه مجاور یکدیگر است	اَو واتِشَه که هَمَه یَندی وَرَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I thought she would never stop.	آن قدرها خندید که فکر کردم دیوانه شده.	هَدَه خَندَه کَردِشَه که فیک کَردِمَه تور آبَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the creature had probably approached to sniff at him	احتمالاً نزدیک شده تا او را بو کند	فیک کَرِم نِزِک آبَه دا اَی بو بِکَرِه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
had disappeared with his wife.	به همراه همسرش ناپدید شده است.	اِشتَه ینینَه (شونَه) تیکِل آبَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
pushing it up so they could talk through the bars.	آن را باز کرد تا بتوانند با هم صحبت کنند	اَی آکَردِشَه دا بِشان یَندینَه لوئَه بِکَرِن	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he would not, he thought, leave a soul alive in the castle	احدی را در این قصر زنده نخواهم گذاشت	هیچکسی اِم قصری دیلَه کا زِندَه نِنَم	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
such woman who had never struck a blow in her life.	زنی که در تمام عمر دست روی کسی بلند نکرده بود.	یِنَکی که هیچوقت اِشتَه عمری کا هیچکسی را دَست بِلَند کَردَه نیشا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
if he would ever leave his bed again	که بتواند یک بار دیگر از بستر برخیزد.	دا بِشا ای دَفَه دیگَه اِشتَه جا کا بیزِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he treated me as if I were his son.	طوری با من رفتار کرد مثل این که پسرش هستم.	جوری مِنَه رفتار کردِشَه بَزای از چه زوئَیمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he'd expected her to try to run.	انتظار داشت تا او برای فرار تلاش کند.	ناجه داری دا اَو دَوَشتنی را زور بِژنِه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I went out and approached him	از ساختمان خارج شدم و نزدیک او رفتم.	ساختمونی کا بیرون اومیمَه و چه نِزِک شیمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
you had better come away.	بهتر است دیگر از بازی دست بکشی.	چاکَه دِ اِم مِزا کا دَس بِکَشی.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I had no freedom or say over my life.	من هیچ آزادی یا اختیاری در زندگیم ندارم.	از هیچ اَختیاری چِمِه ژیمونی کا نِدارِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
then he bade them get the fire lit	آنگاه به آنان دستور روشن کردن آتش داد	بَدَز اَوونَه واتِشَه که آتَشی روشون بِکَرِن	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I then took a piece of fine wood.	آنگاه یک قطعه چوب نرم برداشتم.	بَدَز ای کَلَّه نَرمَه چو پیگِتِمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
descend into the deep against his will.	بر سر آرزوهایش فرود خواهد آمد	اِشتَه ناجَئون سر ویترَکِه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
nothing to be astonished at.	به هیچ چیز برنخوردند که ناراحتشان کند.	هیچی نِویندِشونَه که اَوون ناراحت آکَرِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
as she looked around the half demolished hut and the yard	خانه نیمه ویران و حیاط را نگریست.	نیمَه خَرابَه کَه و حیاطی دَیِشتِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
gave him such a flogging that he left him for dead.	چندان کتکش زد تا نیمه جان شد.	هَتَه اَی ژَندِشَه دا نیمَه جون بَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the tears rushed to my eyes	آنگاه اشک در چشمانم حلقه زد	بَدَز چِمِه چِمون اَسِک دَلَکَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I did wrong to spoil that gentleman's hat.	من خطا کردم که کلاه آن آقا را خراب کردم.	از سَف کَردِمَه که اَ مِردَکی کِلا خَراب آکَردِمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
for a few minutes he was silent,	چند دقیقه ساکت ماند و چیزی نگفت.	چَن دَیقَه هیچی نِواتِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I stand up, walk to the centre of the room	سپس از جا بلند شدم و به وسط اتاق رفتم.	بَدَز چِمِه جا کا ایشتِمَه و اتاقی میونَه کا شیمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but he was too late.	ولی به هر حال دیگر دیر شده بود.	ولی دِ دیر آبا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I get off the bus and head for the front door.	از اتوبوس پیاده شدم و به سمت خانه رفتم.	اتوبوسی کا ویرومیمَه و شیمَه کَه وَر.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
so that as he spoke she began to cry again	همسرش بار دیگر گریه را سر داد.	چه یِن هَنی بِرَمِه کَردِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
when I heard the sound of steps	در همین حین از پشت سرم صدای پایی شنیدم	هَسَتَه چِمِه پِشتَه سَری کا ایتا لینگَه صدا مَسِمَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
